y_test,y_pred
0.0004,9.11839794574172
0.0004,0.0011829985868300741
0.1547,9.11839794574172
0.1547,10.581302717830088
0.1542,1.5457891136466075
0.0034,4.6983442720287965
0.0004,9.11839794574172
0.0004,0.0011829985868300741
33.6469,9.11839794574172
33.6469,10.581302717830088
33.6465,21.44414424171875
30.6518,34.58606065222854
30.6479,34.69822317869847
30.6454,33.76827340418867
30.6454,33.68972236336741
30.6454,33.68972236336741
30.6454,34.33217772806859
30.6454,30.6745062503336
30.6454,30.6745062503336
30.6452,30.6745062503336
30.6435,30.86077963452119
30.6435,30.660880481157314
30.6435,30.654205951753728
30.6435,30.562456133526847
14.8405,9.11839794574172
14.8405,10.581302717830088
14.8335,16.402910308072773
14.833,14.386431157865578
14.833,34.71393254166667
14.833,32.55727128236593
14.8329,30.638938739455476
14.8281,34.044609625984336
14.8258,24.36225519648111
14.8258,22.96443081076904
14.8258,21.653151356516915
14.8258,21.41237814958958
14.8258,21.41237814958958
14.8258,21.252582097829382
14.8257,18.807750014152457
14.8245,15.576496680205414
14.8245,11.61074025128999
14.8245,11.915148257825937
14.8245,13.754769097007223
0.0038,2.429498158757289
11.7011,9.11839794574172
11.7011,15.109561652583945
11.7007,17.26905250747431
11.6997,13.735844901048432
11.6914,18.2374783857428
11.6857,16.84345324819592
11.6857,15.909622025419893
11.6857,15.909622025419893
11.6857,15.909622025419893
11.6857,15.750054590314331
11.6857,13.080331720090584
1.023,3.390433940774539
1.0225,4.4988006607584055
1.0225,4.5457463923764685
1.0225,4.540492668264587
0.0012,1.5284295816170221
0.0001,0.00010000000000000033
0.0001,0.00010000000000000063
0.0001,0.0001000000000000007
0.0001,0.0001000000000000007
12.7222,9.11839794574172
12.7222,15.109561652583945
12.7219,15.837130179779589
8.8614,18.881196581349204
8.8573,14.875563197754213
8.8503,18.63422736493032
8.8503,17.286946387256805
8.8503,17.286946387256805
8.8503,14.64352044991692
8.8503,10.66148291532711
8.8503,10.662425642599837
0.7654,1.3495989179645038
0.7653,2.9264120485507856
0.7653,2.9817132390269765
0.7653,2.856039631346227
0.0105,0.9484754542541719
0.0001,0.00010000000000000002
0.0001,0.00010000000000000002
0.6897,9.11839794574172
0.6897,10.581302717830088
0.6893,0.8320339098594343
0.0037,0.027276649915261485
10.7983,9.11839794574172
10.7983,10.581302717830088
10.7978,21.451191981642275
9.8884,13.870738195932134
9.8864,13.263295120748106
9.8855,14.637624612716914
9.8855,15.180485914498771
9.8855,15.180485914498771
9.8855,13.430565346306295
9.8855,13.430565346306295
9.8855,13.36859758166759
1.1,1.9760160437682923
1.0999,3.9845923913273595
1.0999,3.9845923913273595
1.0999,4.497888655684517
0.0075,0.7367261652627795
30.5968,9.11839794574172
30.5968,15.109561652583945
30.5964,17.26905250747431
30.5464,18.54898313506552
30.5427,15.711310995000957
30.5388,16.152880414502782
30.5388,15.634379891990864
30.5388,15.634379891990864
30.5388,15.634379891990864
30.5388,15.47922335276478
30.5388,15.376483558313632
30.5386,14.431315135771268
30.5373,16.169407038946414
30.5373,16.938560372279753
30.5373,16.99249493206704
30.5373,14.913769025914174
30.5371,29.19221252618911
30.5366,26.977758170128503
30.5366,19.593001666666666
30.5366,20.810201666666664
30.5366,19.889499999999998
5.8108,6.878464642857142
5.8103,7.161342142857142
5.8103,7.215171016483518
5.8103,7.123460016483517
4.0522,4.614102142857142
4.0383,7.471644
4.0383,7.304495730769231
1.7223,4.918857916666666
1.7144,5.5987051333333335
1.7144,5.6108202121212125
0.0071,3.7289004166666664
0.0001,3.322827333333334
0.0001,2.712310000000001
