y_test,y_pred
44.0044,41.07133671359129
42.8267,43.4284212121212
42.8265,45.653149075757575
32.8882,41.07133671359129
32.8879,33.44994905201017
32.7915,32.864412563781585
42.8163,41.07133671359129
28.6868,26.29029
27.846,30.550210674603175
15.0001,16.290345000000002
38.0011,41.07133671359129
37.9377,39.372838467125035
37.9375,38.83866786084093
46.0015,41.07133671359129
46.0011,47.09348534523809
45.2769,46.348279460784305
46.0056,41.07133671359129
45.0653,45.915803749999995
43.9731,41.07133671359129
42.9863,38.36807012808206
15.0002,15.000185000000005
46.0038,41.07133671359129
45.0182,39.975178885582004
37.0758,37.92711499999999
38.0071,41.07133671359129
38.007,38.02590571276844
37.8789,37.49499861742424
46.006,41.07133671359129
43.6702,44.00122515277778
38.0026,41.07133671359129
37.6917,38.557635868188186
35.9257,36.052524999999996
32.0027,41.07133671359129
32.0026,33.858677585784314
32.0024,32.23832768431321
37.0018,41.07133671359129
37.0017,37.07940412456397
37.0014,36.99503323050682
32.875,41.07133671359129
32.8267,46.4239475
30.0002,30.00889422943723
37.9996,41.07133671359129
37.9991,38.003379493055554
36.0043,41.07133671359129
35.9388,31.942603714785214
30.1457,30.32879041666667
38.0041,41.07133671359129
37.9142,36.782990999999996
31.0955,31.53609
37.0556,41.07133671359129
37.0198,36.99159800000001
30.0003,30.185070000000007
38.0047,41.07133671359129
37.97,41.57402854761905
36.1063,36.06324333333334
38.0073,41.07133671359129
36.0407,40.11711636363636
35.0192,35.75347
38.784,41.07133671359129
38.7345,40.16692
35.8536,36.78873720238095
33.0732,32.160689999999995
51.9968,41.07133671359129
50.2608,42.652321071428574
29.9804,31.943300000000004
15.0001,24.641529999999996
44.0044,41.07133671359129
42.2697,41.92090089285714
41.2678,42.001545341880345
41.7601,41.07133671359129
39.8653,36.62618958333333
27.7116,27.63551
15.0002,25.254675
42.9297,41.07133671359129
42.9295,43.04382729340592
15.0002,15.18375
37.9342,41.07133671359129
15.0063,17.44765125
15.0002,15.000186856091592
37.9322,41.07133671359129
32.2286,47.8017411764706
22.2955,22.53334
15.0001,22.52477583333334
38.0033,41.07133671359129
38.0031,38.03823710974647
37.9827,37.967975351081066
38.0071,41.07133671359129
38.0064,38.8634490406746
35.0023,41.07133671359129
35.001,35.003208088032
35.0008,34.98982029418497
44.001,41.07133671359129
43.8352,44.13847289529296
43.8313,43.811739857142854
36.0064,41.07133671359129
35.7536,42.86046545454546
35.7495,35.70858875
44.0055,41.07133671359129
43.0817,43.095155166666665
43.0798,43.07637779037629
36.0044,41.07133671359129
35.8482,37.963311834097276
35.8429,36.075345
34.0076,41.07133671359129
34.0047,32.962796859768076
32.8588,33.326762499999994
38.235,41.07133671359129
38.2336,43.12793599999999
30.0003,31.214020000000005
40.2609,41.07133671359129
29.1221,27.894595
15.0002,15.000183125000003
38.0356,41.07133671359129
36.918,46.17643124999999
30.0003,30.01860083333334
35.2101,41.07133671359129
15.0026,22.243845
15.0001,17.29034320003433
35.006,41.07133671359129
34.9484,34.956110151620365
34.9459,34.964320816655565
37.0052,41.07133671359129
35.8849,38.98275536764706
41.1225,41.07133671359129
30.194,32.195205
30.0002,30.013355874479828
30.8872,41.07133671359129
30.032,37.81785999999999
30.0002,30.01661985524536
38.0056,41.07133671359129
37.9979,39.049410710900865
37.9677,37.963803422509635
38.0042,41.07133671359129
38.0039,38.003547278769844
41.0464,41.07133671359129
30.0003,34.108264999999996
37.0028,41.07133671359129
36.3229,39.39351265390246
36.0496,36.19021981060605
30.7986,41.07133671359129
30.1291,32.10438272727273
30.1237,30.05689442082082
37.9815,41.07133671359129
30.0003,36.70125458333334
39.8705,41.07133671359129
19.8678,21.138249999999996
15.0001,16.047172707070708
35.0017,41.07133671359129
35.0001,35.007557088032
34.9998,34.98982029418497
37.0008,41.07133671359129
37.0004,37.00305290223666
36.0061,41.07133671359129
36.006,39.251180000000005
35.9993,36.10299979166667
34.2202,41.07133671359129
34.1099,41.576217375
30.346,35.106156121794875
30.0003,28.073453636363638
42.847,41.07133671359129
30.0102,33.92019
30.0003,30.008076458886812
33.0524,41.07133671359129
15.9769,15.300664999999999
15.9416,27.66621
15.0002,15.497339375000005
32.797,41.07133671359129
32.7829,33.161406771892715
32.7817,32.76176083730159
38.9248,41.07133671359129
36.0688,32.25530503968253
15.0002,14.986434434782609
36.001,41.07133671359129
36.0009,40.74492500000001
35.8748,36.12314229166667
36.0052,41.07133671359129
33.2077,35.710182499999995
32.037,32.463935000000006
35.9737,41.07133671359129
35.9673,46.614129375000005
